posar	posar: put
posição	posição: n. position, posição: n. rank, posição: n. stand
positivamente	positivamente: adv. positively
positivo	positivo: adj. positive
posse	posse: n. possession
possibilidade	possibilidade: n. chance, possibilidade: n. possibility
possivelmente	possivelmente: adv. possibly
possível	possível: adj. possible
possuir	possuir: own, possuir: possess
posteriormente	posteriormente: adv. later
posterior	posterior: adj. back, posterior: adj. posterior
posto	posto: n. place
posto que	posto que: cnjadv. although
postura	postura: n. posture
potencialmente	potencialmente: adv. potentially
potente	potente: adj. powerful
pouco depois	pouco depois: adv. shortly afterwards
pouco	pouco: adv. little
poupança	poupança: n.f. saving
poupar	poupar: save, poupar: spare
povoar	povoar: populate
povo	povo: n. village
praça	praça: n. square
prado	prado: n. meadow
praia	praia: n. beach
pra	pra: pr. for
prata	prata: n. silver
praticamente	praticamente: adv. practically
praticante	praticante: n. practitioner
prática	prática: n. practice
praticar	praticar: practice, praticar: practise
prático	prático: adj. practical
prazer	prazer: n. pleasure
prazo	prazo: n. term
precário	precário: adj. precarious
precedente	precedente: n. precedent, precedente: adj. previous
preceder	preceder: precede
precioso	precioso: adj. lovely, precioso: adj. precious
precipitação	precipitação: n. precipitation
precipitar	precipitar: precipitate
precisamente	precisamente: adv. precisely
precisão	precisão: n. accuracy
precisar	precisar: need
preciso	preciso: adj. precise
preconceito	preconceito: n. prejudice
preço	preço: n. price
predição	predição: n. prediction
prédio	prédio: n. building
preencher	preencher: fill
prefeito	prefeito: n. mayor
prefeitura	prefeitura: n.f. city council, prefeitura: n.f. town council, prefeitura: n.f. town hall
preferência	preferência: n. preference
preferir	preferir: prefer
preferível	preferível: adj. preferable
pregar	pregar: preach
prejudicar	prejudicar: prejudice
preliminar	preliminar: adj. preliminary
premiar	premiar: reward
prémio	prémio: n. award, prémio: n. prize
prender	prender: arrest
preocupação	preocupação: n. concern, preocupação: n. worry
preocupante	preocupante: adj. worrisome
preocupar	preocupar: concern, preocupar: worry
preparação	preparação: n. preparation
preparar	preparar: prepare
pré-requisito	pré-requisito: n. requirement
prescrever	prescrever: prescribe
presença	presença: n. presence
presentear	presentear: give
presente	presente: n. gift, presente: n. present, presente: adj. present
preservar	preservar: preserve
presidencial	presidencial: adj. presidential
presidência	presidência: n. chair, presidência: n. presidency
presidente	presidente: n. chairman, presidente: n. chairperson, presidente: n. president
presidir	presidir: chair
preso	preso: n. prisoner
pressão	pressão: n. pressure, pressão: n. strain
prestação	prestação: n. benefit, prestação: n. feature, prestação: n. provision
prestar	prestar: loan
prestígio	prestígio: n. prestige
presunção	presunção: n. presumption
presunto	presunto: n. ham
pretender	pretender: intend, pretender: pretend
pretensamente	pretensamente: adv. purportedly
pretensão	pretensão: n. pretence
pretexto	pretexto: n. pretext
preto	preto: adj.m.sg. black, preto: adj.f.sg. black, preto: adj.m.pl. black, preto: adj.f.pl. black, preto: adj. black
prevalecer	prevalecer: prevail
prevenção	prevenção: n.f. prevention
preventivo	preventivo: adj. preventive
prever	prever: foresee
previamente	previamente: adv. previously
prévio	prévio: adj. previous, prévio: adj. prior
previsão	previsão: n. forecast
previsível	previsível: adj. predictable
primar	primar: prevail
primavera	primavera: n. spring
primeiramente	primeiramente: adv. firstly
primeiro	primeiro: adv. first
primitivo	primitivo: adj. primitive
primordial	primordial: adj. overriding
principalmente	principalmente: adv. chiefly, principalmente: adv. mainly, principalmente: adv. primarily, principalmente: adv. principally
principal	principal: adj. main, principal: adj. principal
príncipe	príncipe: n. prince, príncipe: n. princess
princípio	princípio: n. principle
prioridade	prioridade: n. priority
prisão	prisão: n. jail, prisão: n. prison
prisioneiro	prisioneiro: n. prisoner, prisioneiro: n. setscrew
privado	privado: adj. private
privar	privar: deprive
privatização	privatização: n. privatization
privatizar	privatizar: denationalize
privilégio	privilégio: n. privilege
probabilidade	probabilidade: n. probability
problema	problema: n. problem, problema: n. trouble
proceder	proceder: proceed
procedimento	procedimento: n. procedure
processo	processo: n. process
procissão	procissão: n. procession
proclamar	proclamar: proclaim
procriação	procriação: n. procreation
procurar	procurar: look for, procurar: search, procurar: search for, procurar: seek
prodígio	prodígio: n. prodigy
produção	produção: n. output, produção: n. production
produto	produto: n. produce, produto: n. product
produtor	produtor: n. producer
produzir	produzir: produce
professor	professor: n. professor
profeta	profeta: n. prophet
profissão	profissão: n. profession
profissionalmente	profissionalmente: adv. professionally
profissional	profissional: n. professional, profissional: adj. professional
profundamente	profundamente: adv. acutely, profundamente: adv. deeply, profundamente: adv. profoundly
profundeza	profundeza: n. depth
profundidade	profundidade: n. depth
profundo	profundo: adj. deep, profundo: adj. profound
prognóstico	prognóstico: n. prognosis
programação	programação: n. programming
programa	programa: n. program, programa: n. programme, programa: n. schedule
progredir	progredir: progress
progressão	progressão: n. progression
progressivamente	progressivamente: adv. progressively
progressivo	progressivo: adj. progressive
progresso	progresso: n. advance, progresso: n. advancement, progresso: n. progress
proibição	proibição: n. ban, proibição: n. prohibition
proibir	proibir: ban, proibir: forbid
projeção	projeção: n. projection
projecção	projecção: n. projection
projectar	projectar: project
projecto	projecto: n. project
projetar	projetar: project
projeto	projeto: n. project
promessa	promessa: n. promise
prometer	prometer: promise
promoção	promoção: n. promotion
promotor	promotor: n. promoter
promover	promover: promote
pronto	pronto: adj. clever, pronto: adj. smart, pronto: adv. soon
pronunciar	pronunciar: pronounce
propaganda	propaganda: n. propaganda
propagar	propagar: propagate
propício	propício: adj. favourable
proporção	proporção: n. proportion, proporção: n. ratio
proporcionar	proporcionar: afford, proporcionar: provide
propor	propor: pose, propor: propose, propor: state
proposição	proposição: n. proposition
propósito	propósito: n. purpose
proposta	proposta: n. proposal
propriedade	propriedade: n. estate, propriedade: n. ownership, propriedade: n. property
proprietário	proprietário: n. owner
próprio	próprio: adj. own, próprio: adj. proper
prorrogação	prorrogação: n. extra time
prosperidade	prosperidade: n. prosperity
prostituição	prostituição: n. prostitution
prostituta	prostituta: n. prostitute
protagonista	protagonista: n. protagonist
proteção	proteção: n. protection
protecção	protecção: n. protection
protector	protector: adj. protective
proteger	proteger: protect
proteína	proteína: n. protein
protestante	protestante: n. Protestant
protestar	protestar: protest
protesto	protesto: n.m. protest
protetor	protetor: adj. protective
protocolo	protocolo: n. protocol
prova	prova: n. exhibit, prova: n. proof, prova: n. test, prova: n. trial
provar	provar: prove, provar: taste, provar: test, provar: try
provavelmente	provavelmente: adv. likely, provavelmente: adv. presumably, provavelmente: adv. probably
provável	provável: adj. likely, provável: adj. probable, provável: adj. prospective
provedor	provedor: n. provider, provedor: n. supplier
provincial	provincial: adj. provincial
provincia	provincia: n. province
provisão	provisão: n. provision
provisionalmente	provisionalmente: adv. provisionally
provisório	provisório: adj. provisional, provisório: adj.GD. temporary
provocação	provocação: n. provocation
provocar	provocar: cause, provocar: provoke, provocar: trigger
proximidade	proximidade: n. vicinity
próximo	próximo: adj. close, próximo: adj.GD. comer, próximo: adj.GD.ND. comer, próximo: adj. forthcoming, próximo: adj. near, próximo: adj. nearby, próximo: adj. next
prudência	prudência: n. prudence
prudente	prudente: adj. careful
psicologicamente	psicologicamente: adv. psychologically
psicológico	psicológico: adj. psychological
psicólogo	psicólogo: n. psychologist
publicação	publicação: n. publication
publicamente	publicamente: adv. publicly
publicar	publicar: issue, publicar: publish
publicidade	publicidade: n. advert, publicidade: n. advertising, publicidade: n. publicity
público	público: n. public, público: adj. public
pudor	pudor: n. stink
pulmão	pulmão: n. lung
pulsar	pulsar: press, pulsar: push
punhado	punhado: n. bunch
puramente	puramente: adv. purely
puro	puro: adj. pure
puxar	puxar: pull
quadra	quadra: n. apple
quadro	quadro: n. picture
qualidade	qualidade: n. quality
qualificação	qualificação: n. qualification
qualificar	qualificar: zone
qual	qual: prn.itg.mf. which, qual: prn.itg.mf. which one
qualquer	qualquer: det. any, qualquer: det. either, qualquer: det. whatever, qualquer: prn. any, qualquer: prn. any one, qualquer: prn. anybody, qualquer: prn. anyone, qualquer: prn. either
quando	quando: adv. when
quantidade	quantidade: n. amount, quantidade: n. quantity
quanto a	quanto a: pr. regarding
quanto	quanto: prn. how many, quanto: prn. how much
quarta-feira	quarta-feira: n.f.ND. Wednesday, quarta-feira: n.f.sg. Wednesday, quarta-feira: n.f.pl. Wednesday
quartel	quartel: n.m. barracks
quatorze	quatorze: num. fourteen
quebra	quebra: n. failure
quebrar	quebrar: break
queda	queda: n. fall
queijo	queijo: n. cheese
queimadura	queimadura: n. burn
queimar	queimar: burn
quem	quem: prn.itg.mf.sp. who, quem: rel.nn.mf.sp. the one who, quem: rel.nn.mf.sp. those who, quem: rel.nn.mf.sp. who, quem: rel.nn.mf.sp. whom
quem quer	quem quer: prn.tn.mf.sp. any one, quem quer: prn.tn.mf.sp. anyone
quente	quente: adj.mf. hot
que	que: cnjsub. that, que: prn.itg. what, que: rel. that, que: rel. which, que: rel. who
querer	querer: vbmod. want to, querer: want
questão	questão: n. question
qüestão	qüestão: n. question
questionar	questionar: question
quiçá	quiçá: adv. maybe, quiçá: adv. perhaps
quilômetro	quilômetro: n. kilometer
quilómetro	quilómetro: n. kilometer, quilómetro: n. kilometre
químico	químico: n. chemist, químico: adj. chemical
quinta-feira	quinta-feira: n.f.ND. Thursday, quinta-feira: n.f.sg. Thursday, quinta-feira: n.f.pl. Thursday
quintal	quintal: n. playground, quintal: n. yard
quinze	quinze: num. fifteen
quotidiano	quotidiano: adj. daily
racial	racial: adj. racial
racismo	racismo: n. racism
racista	racista: adj. racist
radar	radar: n. radar
radicalmente	radicalmente: adv. radically
radical	radical: adj. radical
rádio	rádio: n.f. radio, rádio: n.m. radio
rainha	rainha: n.f. king, rainha: n.f. queen
raio	raio: n. ray
raiva	raiva: n. anger, raiva: n. rabies, raiva: n. rage
raiz	raiz: n. root, raiz: n. stem
ramo	ramo: n.m. bouquet, ramo: n.m. branch, ramo: n.m. bunch
rapariga	rapariga: n.f. boy, rapariga: n.f. girl
rapaz	rapaz: n.m. boy, rapaz: n.m. girl
rapidamente	rapidamente: adv. at the double, rapidamente: adv. full blast, rapidamente: adv. hand over fist, rapidamente: adv. on the doble, rapidamente: adv. quick, rapidamente: adv. quickly, rapidamente: adv. rapidly, rapidamente: adv. swiftly
rapidez	rapidez: n. rapidity
rápido	rápido: adj. fast, rápido: adj. quick, rápido: adj. rapid
raro	raro: adj. rare
rasgo	rasgo: n. shot
rato	rato: n. mouse
razão	razão: n. reason
razoavelmente	razoavelmente: adv. reasonably, razoavelmente: adv. within reason
razoável	razoável: adj. reasonable
reação	reação: n. reaction
reacção	reacção: n. reaction
reagir	reagir: react
realidade	realidade: n. reality
realismo	realismo: n. realism
realista	realista: adj. realistic
realização	realização: n. realization
realizar	realizar: realise, realizar: realize
realmente	realmente: adv. really
real	real: adj. actual, real: adj. real, real: adj. royal
rebaixamento	rebaixamento: n. descent
rebanho	rebanho: n. herd
rebelde	rebelde: n. rebel, rebelde: adj. rebellious
receber	receber: get, receber: receive
recender	recender: smell
recentemente	recentemente: adv. freshly, recentemente: adv. recently
recente	recente: adj. recent
recepção	recepção: n. receipt, recepção: n. reception
receptor	receptor: n. receptor
recessão	recessão: n. recession, recessão: n. slump
rechaçar	rechaçar: refuse
reclamação	reclamação: n. claim
reclamar	reclamar: claim, reclamar: demand
reclusão	reclusão: n. seclusion
recolher	recolher: collect, recolher: pick
recomendação	recomendação: n. recommendation
recomendar	recomendar: recommend
reconhecer	reconhecer: acknowledge, reconhecer: recognize
reconhecimento	reconhecimento: n. recognition
reconstrução	reconstrução: n. reconstruction
recordar	recordar: remember, recordar: remind
recorde	recorde: n. record
récord	récord: n. record
recorrer	recorrer: resort
recto	recto: adj. straight
recuar	recuar: back
recuperação	recuperação: n. recovery
recuperar	recuperar: recover, recuperar: recuperate, recuperar: retrieve
recurso	recurso: n. resort, recurso: n. resource
recusar	recusar: dismiss, recusar: refuse
redação	redação: n. editorial staff, redação: n. writing
redacção	redacção: n. editorial staff, redacção: n. writing
redemoinho	redemoinho: n. eddy
rede	rede: n. net, rede: n. network
redigir	redigir: draft
redondo	redondo: adj. round
redução	redução: n. reduction
reduzir	reduzir: reduce
reeleição	reeleição: n. reelection
reestruturação	reestruturação: n. restructuring
refém	refém: n. hostage
referência	referência: n. reference
referendo	referendo: n. referendum, referendo: n. referendum
referendum	referendum: n. referendum
referente	referente: n. referent
referir	referir: refer
refletir	refletir: reflect
reflexão	reflexão: n. reflection
reforma	reforma: n. reform
reformar	reformar: reform
refúgio	refúgio: n. shelter
regenerar	regenerar: regenerate
região	região: n. region
regime	regime: n. diet
regional	regional: adj. regional
registar	registar: register, registar: scour
registo	registo: n. register
registrar	registrar: register
registro	registro: n. record, registro: n. recording, registro: n. register, registro: n. register
regra	regra: n. rule
regressar	regressar: give back, regressar: go back
regresso	regresso: n. return
regulamentar	regulamentar: adj.mf. statutory
regulamento	regulamento: n.m. rule
regularmente	regularmente: adv. regularly
regular	regular: adj. regular, regular: adj.mf. standard, regular: regulate
reino	reino: n. kingdom
rei	rei: n.m. king, rei: n.m. queen
reiterar	reiterar: reiterate
reitor	reitor: n. rector
rejeitar	rejeitar: refuse
relação	relação: n. account, relação: n. relation, relação: n. relationship
relacionar	relacionar: relate
relativamente	relativamente: adv. relatively
relativo	relativo: adj. relative
relatório	relatório: n. report
relevo	relevo: n. relief
religião	religião: n. religion
religioso	religioso: adj. religious
relógio	relógio: n. clock, relógio: n. watch
reluzente	reluzente: adj.mf. shiny
remarcar	remarcar: remark
remédio	remédio: n. remedy
remeter	remeter: remit
reminiscência	reminiscência: n. reminiscence
remontar	remontar: trace back
remoto	remoto: adj. remote
remover	remover: stir up
rendimento	rendimento: n. earnings, rendimento: n. income, rendimento: n. performance, rendimento: n. revenue, rendimento: n. revenue
renome	renome: n. nickname
renovação	renovação: n. renewal, renovação: n. renovation
renovar	renovar: renew
renovável	renovável: adj. renewable
reparar	reparar: sense
reparo	reparo: n.m. repair
repartir	repartir: deliver
repentino	repentino: adj. sudden
repercussão	repercussão: n. repercussion
repetição	repetição: n. repetition
repetidamente	repetidamente: adv. repeatedly, repetidamente: adv. time and time again
repetir	repetir: echo, repetir: repeat
replicar	replicar: retort
repórter	repórter: n.mf. reporter
represália	represália: n. reprisal
representação	representação: n. representation
representante	representante: n. representative
representar	representar: figure, representar: represent
representativo	representativo: adj. representative
repressão	repressão: n. repression
reprodução	reprodução: n. reproduction
reproduzir	reproduzir: play, reproduzir: reproduce
republicano	republicano: adj. republican
república	república: n. republic
repugnar	repugnar: revolt
requerer	requerer: require
requisito	requisito: n. requirement
rescisão	rescisão: n. rescission
reserva	reserva: n. reservation, reserva: n. reserve
reservar	reservar: book, reservar: reserve
resfriar	resfriar: cool
resgatar	resgatar: rescue
resgate	resgate: n. rescue
residencial	residencial: adj. residential
residência	residência: n. residence
resistência	resistência: n. resistance
resistente	resistente: adj. resistant
resistir	resistir: resist
resolução	resolução: n. resolution
resolver	resolver: resolve, resolver: settle
respaldar	respaldar: protect
respectivamente	respectivamente: adv. respectively
respectivo	respectivo: adj. respective
respeitar	respeitar: respect
respeito	respeito: n. respect
respiração	respiração: n. breath, respiração: n. breathing
respirar	respirar: breathe
respiratório	respiratório: adj. respiratory
responder	responder: answer, responder: reply
responsabilidade	responsabilidade: n. liability, responsabilidade: n. responsibility
responsável	responsável: n. manager, responsável: adj. responsible
ressentimento	ressentimento: n. resentment
ressoar	ressoar: echo
restabelecer	restabelecer: reinstate
restantes	restantes: det. other
restar	restar: subtract
restauração	restauração: n. restoration
restaurante	restaurante: n. restaurant
restaurar	restaurar: restore
restituição	restituição: n. restitution
resto	resto: n.m. remains, resto: n.m. rest
restrição	restrição: n. restraint, restrição: n. restriction
restringir	restringir: restrict
resultado	resultado: n. outcome, resultado: n. result, resultado: n. score
resultante	resultante: adj. resultant
resultar	resultar: result, resultar: turn out
resvalar	resvalar: slip
reter	reter: retain
retirada	retirada: n. withdrawal
retirar	retirar: withdraw
retomada	retomada: n.f. resumption
retomar	retomar: restart
retoque	retoque: n. retouching
reto	reto: adj. straight
retórica	retórica: n. rhetoric
retórico	retórico: adj. rhetorical
retribuição	retribuição: n. reward
reunião	reunião: n. meeting
reunir	reunir: assemble, reunir: bring together, reunir: gather
revelação	revelação: n. disclosure
revelar	revelar: disclose, revelar: reveal
revisão	revisão: n. review, revisão: n. revision
revisar	revisar: review
revista	revista: n. journal, revista: n. magazine, revista: n. review
revolução	revolução: n. revolution
revolucionário	revolucionário: adj. revolutionary
ribeiro	ribeiro: n. brook
rico	rico: adj. rich, rico: adj. wealthy
ridículo	ridículo: adj. ridiculous
rígido	rígido: adj. rigid
rigoroso	rigoroso: adj. rigorous
rigor	rigor: n. rigour
rio	rio: n. river
riqueza	riqueza: n. wealth
rir	rir: laugh
risco	risco: n. risk
riso	riso: n.m. laugh, riso: n.m. laughter
ritmo	ritmo: n. pace, ritmo: n. rate, ritmo: n. rhythm
rival	rival: n. rival
robô	robô: n. robot
rocha	rocha: n. rock, rocha: n. rock
rock	rock: n. rock
rodada	rodada: n. round
rodear	rodear: surround
rodovia	rodovia: n. road
rogar	rogar: pray
romance	romance: n. novel
romano	romano: adj. roman
romântico	romântico: adj. romantic
romantismo	romantismo: n. romanticism
romper	romper: break, romper: smash
rompimento	rompimento: n.m. break
rosa	rosa: n. pink, rosa: n. rose, rosa: adj. pink
rota	rota: n. route
rotativo	rotativo: adj. revolving, rotativo: adj. rotary
roteiro	roteiro: n. script
rotundamente	rotundamente: adv. categorically, rotundamente: adv. roundly
roubar	roubar: steal
roubo	roubo: n. theft
roupa	roupa: n. cloth, roupa: n. clothes, roupa: n. clothing
rouxinol	rouxinol: n. nightingale
rua	rua: n.f. street
rugir	rugir: roar
ruído	ruído: n. noise
ruína	ruína: n. ruin
rumor	rumor: n.m. rumble
ruptura	ruptura: n. breach, ruptura: n. split
rural	rural: adj. rural
russo	russo: n. Russian, russo: adj. Russian
sábado	sábado: n. Saturday
saber	saber: n. learning, saber: know
sábio	sábio: adj. wise
sabor	sabor: n. flavor, sabor: n. flavour
sacar	sacar: pull out, sacar: remove, sacar: take away, sacar: take off, sacar: take out
sacerdote	sacerdote: n. priest
saciedade	saciedade: n. satiety
saco	saco: n. sack
sacrificar	sacrificar: sacrifice
sacrifício	sacrifício: n. sacrifice
sacudir	sacudir: shake
safra	safra: n. harvest
sagrado	sagrado: adj. holy, sagrado: adj. sacred
saia	saia: n. skirt
saída	saída: n. departure, saída: n. exit, saída: n. output, saída: n. start
sair	sair: come out, sair: exit, sair: go out, sair: work out
salário	salário: n. salary, salário: n. wage
sala	sala: n. hall, sala: n. room
saldo	saldo: n. balance
salientar	salientar: highlight
saltar	saltar: jump, saltar: leap, saltar: spring
salto	salto: n. jump, salto: n. leap
salvação	salvação: n. salvation
salvar	salvar: save
sanção	sanção: n. punishment
sangue	sangue: n.m. blood
sanitário	sanitário: adj. sanitary
santo	santo: n. saint
santuário	santuário: n. sanctuary
são	são: adj. healthy
satélite	satélite: n. satellite
satisfação	satisfação: n. satisfaction
satisfatório	satisfatório: adj. satisfactory
satisfazer	satisfazer: satisfy
saudar	saudar: greet
saúde	saúde: n. health
se bem que	se bem que: cnjadv. although
seção	seção: n. section
secar	secar: dry
seca	seca: n. drought
secção	secção: n. section
seco	seco: adj. dry
secretariado	secretariado: n. secretariat
secretário	secretário: n. secretary
sector	sector: n. sector
século	século: n. century
secundário	secundário: adj. secondary
sediar	sediar: receive
sedução	sedução: n. seduction
seduzir	seduzir: seduce
segredo	segredo: n. secret
seguidor	seguidor: n. fan, seguidor: n. following, seguidor: n. supporter
seguinte	seguinte: adj. following
seguir	seguir: follow, seguir: keep
segunda-feira	segunda-feira: n.f.ND. Monday, segunda-feira: n.f.sg. Monday, segunda-feira: n.f.pl. Monday
segundo	segundo: n. second, segundo: cnjadv. as, segundo: pr. according, segundo: pr. according to
seguramente	seguramente: adv. surely
segurança	segurança: n.f. safety, segurança: n.f. security, segurança: n.mf. watchdog
segurar	segurar: take
seguro	seguro: adj. certain, seguro: adj. confident, seguro: adj. safe, seguro: adj. secure, seguro: adj. sure, seguro: adv. sure
seita	seita: n. sect
seleção	seleção: n. selection
selecção	selecção: n. selection
seleccionar	seleccionar: select
selecionar	selecionar: select
selectivo	selectivo: adj. selective
seletivo	seletivo: adj. selective
selo	selo: n. seal, selo: n. stamp
selvagem	selvagem: adj. wild
selva	selva: n. jungle
semanalmente	semanalmente: adv. weekly
semanal	semanal: adj. weekly
semana	semana: n. week
semelhante	semelhante: adj. akin, semelhante: adj. alike
semente	semente: n. seed
semestre	semestre: n. semester
seminário	seminário: n. seminar
sempre	sempre: adv. always
sem	sem: pr. without
senador	senador: n. senator
senão	senão: cnjcoo. but, senão: cnjcoo. but rather
senha	senha: n.f. signal
senhor	senhor: n. gentleman, senhor: n. lady, senhor: n. lord, senhor: n. sir
sensação	sensação: n. feeling
sensatez	sensatez: n.f. wisdom
sensato	sensato: adj. wise
sensibilidade	sensibilidade: n. sensitivity
sensivelmente	sensivelmente: adv. noticeably
sensível	sensível: adj. sensitive
sentar	sentar: seat, sentar: sit, sentar: sit down
sentença	sentença: n. judgement, sentença: n. judgment, sentença: n. sentence
sentenciar	sentenciar: sentence
sentido	sentido: n. direction, sentido: n. sense
sentimental	sentimental: adj. sentimental
sentimento	sentimento: n. feeling
sentir	sentir: feel, sentir: hear
separação	separação: n. separation
separar	separar: part, separar: separate
sequência	sequência: n. sequence
seqüência	seqüência: n. sequence
sequer	sequer: adv. at least
sequestrar	sequestrar: kidnap
seqüestrar	seqüestrar: kidnap
seriamente	seriamente: adv. in earnest, seriamente: adv. seriously, seriamente: adv. seriously now, seriamente: adv. to be serious
seriedade	seriedade: n. seriousness
série	série: n. series
sério	sério: adj. serious
serpente	serpente: n. snake
ser	ser: n. being, ser: vbser. be
serviço	serviço: n. service
servidão	servidão: n. servitude
servidor	servidor: n. server
sérvio	sérvio: n. Serbian
servir	servir: serve
se	se: cnjadv. if, se: cnjadv. provided, se: cnjadv. whether
sessão	sessão: n. session
seta	seta: n. arrow
setembro	setembro: n. September
setor	setor: n. sector
seu	seu: det.pos. his, seu: adj. hers, seu: adj. his, seu: adj. theirs
severo	severo: adj. severe
sexo	sexo: n. sex
sexta-feira	sexta-feira: n.f.ND. Friday, sexta-feira: n.f.sg. Friday, sexta-feira: n.f.pl. Friday
sexualmente	sexualmente: adv. sexually
sexual	sexual: adj. sexual
significação	significação: n. significance
significar	significar: mean
significativo	significativo: adj. meaningful, significativo: adj. significant
signo	signo: n. sign
silêncio	silêncio: n. silence
silencioso	silencioso: adj. silent
simbólico	simbólico: adj. symbolic
simbolismo	simbolismo: n. symbolism
simbolizar	simbolizar: symbolize
símbolo	símbolo: n. symbol
similar	similar: adj. similar
simplesmente	simplesmente: adv. simply
simples	simples: adj.mf.sp. facile, simples: adj.mf.sp. simple
sim	sim: adv. yes
simular	simular: simulate
simultaneamente	simultaneamente: adv. simultaneously
simultâneo	simultâneo: adj. simultaneous
sinal	sinal: n.m. sign, sinal: n.m. signal
sinceramente	sinceramente: adv. earnestly, sinceramente: adv. genuinely, sinceramente: adv. in all conscience, sinceramente: adv. in fairness, sinceramente: adv. sincerely
sinceridade	sinceridade: n. sincerity
sindical	sindical: adj. sindical
sindicato	sindicato: n. union
síndroma	síndroma: n.f. syndrome
síndrome	síndrome: n.f. syndrome
singelamente	singelamente: adv. simply
singelo	singelo: adj. plain, singelo: adj. simple
singular	singular: adj. singular
sino	sino: n.m. bell
síntese	síntese: n.f. synthesis
sintoma	sintoma: n. symptom
sistema	sistema: n. system
sistematicamente	sistematicamente: adv. systematically
sistemático	sistemático: adj. systematic
sistémico	sistémico: adj. systematic
site	site: n.m. web
situação	situação: n. situation
situar	situar: situate
soar	soar: sound
soberania	soberania: n. sovereignty
soberano	soberano: n. sovereign
sob medida	sob medida: adv. to size
sobrancelha	sobrancelha: n. eyebrow
sobre	sobre: pr. about, sobre: pr. on, sobre: pr. on top of, sobre: pr. over
sobretudo	sobretudo: adv. above all, sobretudo: adv. especially
sobrevivência	sobrevivência: n. survival
sobreviver	sobreviver: survive
sobrinho	sobrinho: n. nephew, sobrinho: n. niece
sob	sob: pr. under
socialista	socialista: n. socialist, socialista: adj. socialist
socialmente	socialmente: adv. socially
social	social: adj. social
sociedade	sociedade: n. partnership, sociedade: n. society
sócio	sócio: n. partner
sofrimento	sofrimento: n. suffering
soja	soja: n. soybean
soldado	soldado: n. soldier
solene	solene: adj. solemn
solicitação	solicitação: n. appeal, solicitação: n. application
solicitante	solicitante: n. applicant
solicitar	solicitar: apply for, solicitar: request, solicitar: solicit
solicitude	solicitude: n. application
solidão	solidão: n. solitude
solidariedade	solidariedade: n. solidarity
sólido	sólido: adj. solid
solitário	solitário: adj. lonely, solitário: adj. solitary
solo	solo: n. soil
sol	sol: n. sun
solução	solução: n. solution
solucionar	solucionar: solve
somar	somar: add
soma	soma: n.f. sum
sombra	sombra: n. shade, sombra: n. shadow
sombrio	sombrio: adj. shady
somente	somente: adv. only
som	som: n. sound
sonda	sonda: n. catheter, sonda: n. probe
sonhar	sonhar: dream
sonho	sonho: n. dream
sonoro	sonoro: adj. audible
soprar	soprar: blow
sorrir	sorrir: smile
sorriso	sorriso: n.m. smile
sorteio	sorteio: n. draw
sorte	sorte: n. luck
só	só: adv. just, só: adv. only, só: adv. solely
sotaque	sotaque: n. accent
soterrar	soterrar: bury
soviético	soviético: adj. Soviet
sozinho	sozinho: adj. alone, sozinho: adj. only, sozinho: adj. single
standard	standard: n. standard
suave	suave: adj. gentle, suave: adj. mild, suave: adj. soft
suavidade	suavidade: n. softness
suavizar	suavizar: soften
subida	subida: n. rise, subida: n. slope
subir	subir: go up
súbito	súbito: adj. sudden
sublime	sublime: adj. sublime
sublinhar	sublinhar: underline
submeter	submeter: subject, submeter: submit
substância	substância: n. substance
substituir	substituir: replace, substituir: substitute
subtítulo	subtítulo: n. subhead
sucessivo	sucessivo: adj. successive
sucessor	sucessor: n. successor
sucesso	sucesso: n. hit, sucesso: n. success
suco	suco: n. juice
sucursal	sucursal: n. branch
sudoeste	sudoeste: n. southwest
sueco	sueco: adj. Swedish
suficientemente	suficientemente: adv. sufficiently
suficiente	suficiente: adj. sufficient
sugerir	sugerir: suggest
sugestão	sugestão: n.f. suggestion
suicídio	suicídio: n. suicide
suíço	suíço: n. Swiss, suíço: adj. Swiss
sujeira	sujeira: n. dirt
sujeitar	sujeitar: attach
sujeito	sujeito: n. subject, sujeito: adj. subject
sujo	sujo: adj. dirty, sujo: adj. gross
sul	sul: n. south
sumário	sumário: n. summary
suor	suor: n.m. sweat, suor: n.m. sweat, suor: n.m. sweat
superar	superar: exceed, superar: surpass
superficial	superficial: adj. shallow, superficial: adj. superficial
superior	superior: adj. superior, superior: adj. top, superior: adj. upper
supermercado	supermercado: n. supermarket
suplemento	suplemento: n. supplement
supor	supor: assume, supor: suppose
suposição	suposição: n. assumption, suposição: n. guess
supostamente	supostamente: adv. allegedly, supostamente: adv. purportedly, supostamente: adv. supposedly
suposto	suposto: adj. presumptive
supremo	supremo: adj. supreme
suprimir	suprimir: suppress
surdo	surdo: adj. deaf
surgir	surgir: arise, surgir: emerge
surpreendentemente	surpreendentemente: adv. surprisingly
surpreendente	surpreendente: adj. surprising
surpreender	surpreender: surprise
surpresa	surpresa: n.f. surprise
surra	surra: n. licking
susceptível	susceptível: adj. susceptible
suspeitar	suspeitar: suspect
suspeita	suspeita: n. suspicion
suspeito	suspeito: adj. suspicious
suspender	suspender: suspend
suspensão	suspensão: n. suspension
suspirar	suspirar: sigh
suspiro	suspiro: n. sigh
sustentadamente	sustentadamente: adv. continuously
sustentar	sustentar: sustain
tabaco	tabaco: n. tobacco
tabela	tabela: n. table, tabela: n. table
